#{"t_start": 1701505750.9491682, "env_id": "Reacher-v4"}
r,l,t
-49.181598,50,34.716722
-54.809069,50,34.767336
-56.795702,50,34.820546
-43.89318,50,35.151935
-49.320679,50,35.210237
-49.389476,50,35.265462
-50.813485,50,35.318088
-49.379142,50,35.373407
-54.461762,50,35.425988
-54.731247,50,35.475982
-49.009496,50,35.527606
-55.100568,50,35.57713
-57.93968,50,35.629161
-50.19223,50,35.679081
-56.02622,50,36.01777
-54.507327,50,36.068336
-56.997286,50,36.121037
-50.737605,50,36.171633
-48.375365,50,36.229812
-48.615552,50,36.285785
-52.77286,50,36.343481
-50.171766,50,36.393988
-48.018708,50,36.446512
-58.303035,50,36.501383
-56.618146,50,36.834458
-50.412485,50,36.885681
-54.941146,50,36.938432
-57.438232,50,36.989102
-50.91024,50,37.041252
-48.844399,50,37.091745
-49.626369,50,37.14458
-54.082509,50,37.196388
-42.742235,50,37.248876
-46.798885,50,37.30015
-43.515388,50,37.636091
-47.880553,50,37.691913
-49.608421,50,37.751135
-57.193768,50,37.808173
-49.648486,50,37.861279
-51.040381,50,37.910909
-45.358348,50,37.963183
-48.232926,50,38.018524
-48.689484,50,38.076249
-47.69436,50,38.131894
-52.626266,50,38.469439
-49.273101,50,38.525494
-48.339867,50,38.583594
-49.682955,50,38.63975
-51.498944,50,38.698026
-57.045994,50,38.755265
-52.684206,50,38.80929
-52.796376,50,38.860701
-53.74076,50,38.913569
-51.998823,50,38.964061
-50.905253,50,39.016275
-51.062784,50,39.350792
-49.062229,50,39.40443
-44.691402,50,39.455569
-56.201669,50,39.512444
-51.805681,50,39.562238
-44.494545,50,39.614026
-58.716462,50,39.663873
-54.995471,50,39.715814
-57.937659,50,39.76687
-41.934903,50,39.819585
-48.862817,50,40.154114
-49.93762,50,40.212237
-50.524574,50,40.268137
-49.650463,50,40.326787
-46.078187,50,40.377418
-52.113257,50,40.43501
-54.943637,50,40.490117
-47.9185,50,40.541919
-55.811798,50,40.597215
-52.393902,50,40.649647
-46.718385,50,40.981744
-50.515994,50,41.034223
-52.023498,50,41.089581
-46.153432,50,41.146618
-57.663696,50,41.201411
-48.069299,50,41.253388
-47.237853,50,41.302768
-50.956692,50,41.359842
-46.099118,50,41.41516
-50.845317,50,41.472271
-44.995089,50,41.803633
-49.079675,50,41.861823
-54.79763,50,41.917206
-56.38049,50,41.974893
-41.417287,50,42.024817
-48.68156,50,42.08168
-46.743205,50,42.136531
-52.602087,50,42.189591
-39.850001,50,42.239816
-50.26241,50,42.29822
-43.924897,50,42.349396
-45.34348,50,42.686149
-54.765537,50,42.742208
-47.584606,50,42.796079
-38.143223,50,42.851938
-49.567893,50,42.908941
-54.223686,50,42.958612
-50.030508,50,43.015965
-46.549311,50,43.071771
-45.784813,50,43.125041
-49.797237,50,43.181186
-50.009327,50,43.514262
-47.646816,50,43.570421
-52.258609,50,43.628289
-53.324216,50,43.683956
-51.233929,50,43.741707
-50.336873,50,43.793003
-42.748463,50,43.850253
-44.88509,50,43.906059
-56.920283,50,43.96345
-46.830927,50,44.014343
-47.130756,50,44.354387
-55.121471,50,44.411313
-45.267332,50,44.464316
-42.602672,50,44.514166
-55.94878,50,44.571502
-55.488345,50,44.621491
-47.646307,50,44.673918
-52.517017,50,44.724383
-50.980681,50,44.777868
-51.58315,50,44.833217
-46.708695,50,45.166826
-45.234934,50,45.222679
-42.059075,50,45.280564
-48.025353,50,45.337279
-47.253188,50,45.395443
-58.010055,50,45.451225
-50.517095,50,45.503165
-51.425033,50,45.553223
-50.502266,50,45.605651
-51.205175,50,45.655847
-49.226117,50,45.988904
-51.091269,50,46.040071
-42.633768,50,46.092501
-44.822778,50,46.142816
-40.311843,50,46.194724
-50.845515,50,46.244279
-44.519166,50,46.296165
-41.304211,50,46.345869
-53.893326,50,46.4027
-49.379632,50,46.452485
-46.449134,50,46.503986
-51.235814,50,46.838315
-48.798163,50,46.891562
-45.529106,50,46.94799
-44.355856,50,47.005214
-47.51537,50,47.060115
-46.6651,50,47.116688
-55.803614,50,47.17163
-49.038785,50,47.224821
-43.276753,50,47.2756
-53.39489,50,47.333997
-45.409142,50,47.662824
-45.225497,50,47.715632
-44.714152,50,47.771415
-49.750904,50,47.829909
-54.595493,50,47.880418
-51.853193,50,47.933718
-54.580434,50,47.989347
-45.940153,50,48.046391
-55.986098,50,48.097004
-49.802749,50,48.149729
-42.808713,50,48.4795
-43.809826,50,48.532514
-49.806516,50,48.588263
-43.53898,50,48.640744
-53.604333,50,48.69612
-42.108909,50,48.75303
-47.765918,50,48.80911
-41.368569,50,48.866523
-54.197761,50,48.922713
-41.129997,50,48.975339
-50.120777,50,49.314216
-49.217949,50,49.373062
-39.610179,50,49.424492
-54.435888,50,49.48199
-48.237882,50,49.531819
-53.03589,50,49.583818
-45.942871,50,49.633897
-43.807085,50,49.685918
-49.317795,50,49.735958
-49.045503,50,49.789292
-39.904786,50,49.840373
-46.032922,50,50.177938
-38.585763,50,50.233534
-50.412744,50,50.291001
-50.937881,50,50.342033
-53.752136,50,50.39576
-50.681,50,50.447149
-51.962444,50,50.499671
-54.657916,50,50.550057
-48.641385,50,50.602686
-49.231904,50,50.652973
-42.754202,50,50.991269
-42.059061,50,51.043213
-41.350716,50,51.09674
-46.382043,50,51.148004
-47.976981,50,51.200606
-43.485162,50,51.251264
-49.206981,50,51.303901
-50.428185,50,51.354572
-45.530563,50,51.407328
-40.43481,50,51.457982
-48.50592,50,51.796952
-43.494847,50,51.852856
-47.463371,50,51.911354
-49.112162,50,51.967035
-46.127482,50,52.024669
-46.306281,50,52.074796
-46.532728,50,52.127107
-39.461592,50,52.184242
-44.681127,50,52.242403
-47.475971,50,52.299008
-49.096693,50,52.636733
-48.829422,50,52.687432
-47.663736,50,52.739696
-44.438046,50,52.7898
-36.440976,50,52.848679
-38.432436,50,52.905243
-53.553972,50,52.964228
-48.190294,50,53.015334
-51.526086,50,53.073447
-44.548718,50,53.124455
-37.074969,50,53.177291
-48.756537,50,53.513369
-45.179691,50,53.566485
-46.553381,50,53.622194
-45.303626,50,53.679952
-47.728591,50,53.735909
-50.472048,50,53.793
-51.780226,50,53.849713
-42.826519,50,53.903413
-41.630204,50,53.960005
-44.593787,50,54.017795
-45.392107,50,54.350409
-45.524561,50,54.403942
-35.074672,50,54.455014
-46.510907,50,54.512824
-41.980903,50,54.563347
-40.844312,50,54.615997
-39.861669,50,54.671954
-51.523073,50,54.730313
-39.390102,50,54.781238
-43.719147,50,54.840511
-40.932667,50,55.177867
-44.54555,50,55.237058
-46.786884,50,55.287773
-42.037931,50,55.348904
-47.020655,50,55.406411
-43.450118,50,55.465377
-55.243069,50,55.523695
-48.036402,50,55.578157
-48.911192,50,55.629647
-49.266925,50,55.682942
-43.826306,50,56.0209
-42.579864,50,56.075147
-47.353624,50,56.125831
-52.093073,50,56.18426
-40.622831,50,56.235566
-47.371587,50,56.293756
-31.638734,50,56.3442
-48.254945,50,56.402123
-42.799973,50,56.457817
-47.261152,50,56.515741
-38.276773,50,56.566707
-40.024539,50,56.906525
-47.80986,50,56.962896
-44.519611,50,57.020921
-43.340248,50,57.071831
-48.366907,50,57.129991
-40.092051,50,57.181467
-40.04328,50,57.239642
-39.793893,50,57.296115
-41.473424,50,57.354779
-41.868235,50,57.410727
-44.386459,50,57.743092
-36.86436,50,57.799073
-45.984841,50,57.858593
-47.554176,50,57.915815
-43.837438,50,57.969534
-44.070188,50,58.021058
-37.957462,50,58.080196
-46.606326,50,58.137039
-41.065934,50,58.190258
-44.999924,50,58.241325
-33.876378,50,58.573818
-46.154501,50,58.630687
-52.074883,50,58.690226
-38.614352,50,58.747142
-38.960222,50,58.806786
-45.952631,50,58.865154
-43.136489,50,58.925434
-40.491433,50,58.983029
-42.61447,50,59.041917
-47.820145,50,59.098533
-39.023622,50,59.438637
-46.297374,50,59.491877
-50.064725,50,59.546791
-34.780672,50,59.598475
-44.82602,50,59.658843
-43.353484,50,59.716058
-53.095502,50,59.776816
-41.290267,50,59.828706
-42.971055,50,59.88404
-44.54842,50,59.936187
-41.612376,50,59.990125
-43.01035,50,60.32526
-51.972861,50,60.385289
-44.394949,50,60.437557
-37.561799,50,60.491638
-40.655553,50,60.548419
-44.411383,50,60.602006
-44.330282,50,60.653459
-43.946535,50,60.712194
-36.965252,50,60.768591
-41.434107,50,60.82812
-40.294039,50,61.165339
-44.717362,50,61.224256
-34.862386,50,61.275578
-43.024252,50,61.329154
-48.816181,50,61.385803
-38.938089,50,61.439517
-41.058247,50,61.496126
-49.771907,50,61.555009
-47.676049,50,61.606301
-42.235205,50,61.659862
-45.136866,50,61.987402
-43.816253,50,62.041028
-41.152023,50,62.092484
-40.01103,50,62.151479
-43.898472,50,62.208657
-48.642523,50,62.267486
-47.891761,50,62.319743
-43.229478,50,62.373944
-51.935472,50,62.425688
-49.054085,50,62.478858
-36.286504,50,62.809205
-36.690118,50,62.864285
-42.299676,50,62.916209
-43.448473,50,62.970164
-43.02759,50,63.022554
-40.389696,50,63.076746
-43.509881,50,63.128544
-44.706564,50,63.182382
-49.028365,50,63.233963
-39.280777,50,63.287444
-43.951391,50,63.339083
-42.125472,50,63.672459
-38.100164,50,63.724066
-45.350589,50,63.777746
-44.735806,50,63.829294
-37.684893,50,63.889639
-48.292411,50,63.946584
-46.483479,50,64.006414
-44.054818,50,64.063968
-44.319247,50,64.118775
-41.169531,50,64.171732
-45.293143,50,64.512455
-37.522103,50,64.568815
-48.577565,50,64.627681
-36.615039,50,64.678513
-44.872534,50,64.732538
-42.607033,50,64.783884
-45.906441,50,64.837012
-42.268214,50,64.888884
-36.408076,50,64.942111
-40.386038,50,64.993642
-37.280345,50,65.334493
-39.4426,50,65.391728
-42.943166,50,65.451269
-46.372911,50,65.507874
-53.174855,50,65.561252
-39.145507,50,65.612208
-32.625938,50,65.66604
-44.920199,50,65.717526
-36.694327,50,65.770959
-43.80343,50,65.822779
-39.843606,50,66.157219
-42.245019,50,66.209806
-48.28802,50,66.263545
-31.982052,50,66.315574
-42.106146,50,66.376342
-47.674803,50,66.428854
-41.175229,50,66.482883
-40.062761,50,66.535066
-50.120074,50,66.588921
-37.25437,50,66.640272
-49.70388,50,66.983246
-45.84356,50,67.036696
-38.61664,50,67.091701
-40.25893,50,67.144163
-42.698616,50,67.198967
-42.272584,50,67.250537
-37.639628,50,67.30486
-37.556275,50,67.357881
-33.584867,50,67.417921
-41.163881,50,67.475061
-34.501045,50,67.533917
-37.495544,50,67.870353
-40.55621,50,67.925412
-44.406384,50,67.982844
-41.499293,50,68.03666
-44.167506,50,68.094049
-37.57175,50,68.147825
-43.48137,50,68.204876
-44.058763,50,68.263991
-42.267669,50,68.316271
-48.398452,50,68.372227
-37.556899,50,68.716912
-37.506154,50,68.776059
-43.923064,50,68.833573
-43.039851,50,68.888863
-45.506798,50,68.941411
-37.656302,50,68.996231
-40.433217,50,69.054219
-43.247562,50,69.108476
-48.129369,50,69.161889
-49.056112,50,69.216896
-44.787548,50,69.552792
-35.739196,50,69.607177
-45.703971,50,69.658852
-41.273704,50,69.712855
-49.33294,50,69.764667
-43.517853,50,69.818914
-37.031467,50,69.870528
-45.11448,50,69.926419
-41.296627,50,69.979047
-35.886702,50,70.03389
-45.565199,50,70.367179
-39.206429,50,70.421287
-43.858661,50,70.472848
-44.335906,50,70.526521
-40.489958,50,70.577973
-41.787797,50,70.636826
-42.133181,50,70.6937
-39.941902,50,70.752575
-47.366446,50,70.809471
-35.364415,50,70.86328
-36.071677,50,70.916001
-42.733759,50,71.249149
-42.308876,50,71.300889
-39.597079,50,71.354446
-34.392334,50,71.406408
-49.149147,50,71.465834
-48.343653,50,71.517539
-41.937115,50,71.571553
-38.518897,50,71.623057
-34.917952,50,71.676425
-39.076437,50,71.733248
-37.686661,50,72.064787
-35.967119,50,72.121796
-50.090924,50,72.18179
-40.743631,50,72.233705
-41.745956,50,72.28822
-42.483534,50,72.34061
-40.863262,50,72.400832
-40.793386,50,72.458117
-38.227715,50,72.517171
-36.202803,50,72.573981
-32.89086,50,72.915441
-41.543173,50,72.972848
-39.946107,50,73.027444
-40.011726,50,73.079385
-40.516526,50,73.138402
-33.639149,50,73.194975
-37.731034,50,73.254284
-48.88752,50,73.305924
-39.698117,50,73.359741
-42.257192,50,73.41136
-42.00298,50,73.744357
-39.300885,50,73.796431
-35.970519,50,73.850045
-35.159415,50,73.906759
-31.085725,50,73.967344
-35.688917,50,74.025198
-38.504807,50,74.084413
-41.432048,50,74.137531
-46.139816,50,74.19793
-42.510496,50,74.250091
-46.63303,50,74.305141
-44.917659,50,74.635594
-36.825315,50,74.688989
-40.198623,50,74.740484
-36.601945,50,74.794026
-41.74269,50,74.845356
-38.863336,50,74.898285
-40.943335,50,74.955741
-31.971283,50,75.010744
-36.291465,50,75.068622
-37.617038,50,75.128642
-35.997335,50,75.468154
-40.153318,50,75.526403
-43.105467,50,75.585853
-49.334275,50,75.640387
-35.930541,50,75.692319
-39.012369,50,75.746786
-37.938916,50,75.800951
-47.662479,50,75.855097
-45.787427,50,75.907111
-39.236808,50,75.962473
-43.336076,50,76.295415
-45.399017,50,76.349255
-32.234666,50,76.400599
-40.516026,50,76.454188
-40.426578,50,76.505002
-36.673672,50,76.557774
-43.364064,50,76.609136
-40.686957,50,76.662687
-48.68211,50,76.714026
-34.038668,50,76.767438
-35.844458,50,77.096295
-39.76142,50,77.150044
-42.074572,50,77.201893
-39.789998,50,77.255089
-36.655638,50,77.30724
-38.322598,50,77.361425
-35.356493,50,77.418228
-42.333006,50,77.477279
-37.592386,50,77.534116
-41.103808,50,77.592856
-40.074158,50,77.644453
-48.095842,50,77.985992
-37.191116,50,78.039131
-45.969188,50,78.099444
-41.824019,50,78.15179
-39.001526,50,78.205485
-38.054099,50,78.256916
-44.650123,50,78.315397
-36.199482,50,78.366619
-37.004968,50,78.425555
-38.288471,50,78.482312
-36.243435,50,78.819449
-39.334767,50,78.876534
-37.96426,50,78.935648
-41.321499,50,78.994096
-35.843303,50,79.052946
-39.191238,50,79.10986
-37.323801,50,79.170363
-38.731278,50,79.222043
-31.138681,50,79.275895
-40.594509,50,79.334647
-41.271988,50,79.684921
-41.152488,50,79.737091
-37.833833,50,79.79083
-40.916002,50,79.849365
-38.982959,50,79.909654
-41.708565,50,79.969729
-31.494472,50,80.024831
-43.260537,50,80.082339
-41.151165,50,80.136726
-32.57176,50,80.189044
-33.873376,50,80.528003
-41.042351,50,80.585078
-37.821195,50,80.638694
-42.310538,50,80.694805
-35.117985,50,80.752787
-40.147369,50,80.808787
-37.122256,50,80.866691
-37.533713,50,80.923564
-31.881309,50,80.978222
-34.923758,50,81.030038
-35.715204,50,81.088941
-39.39173,50,81.430694
-41.013141,50,81.489747
-36.384352,50,81.544399
-35.863932,50,81.597431
-41.672686,50,81.648175
-46.713494,50,81.706584
-36.308702,50,81.758175
-32.306104,50,81.811957
-34.046842,50,81.869067
-37.836025,50,81.928005
-40.295512,50,82.265201
-40.262983,50,82.319307
-35.018278,50,82.370888
-34.90006,50,82.423992
-38.331877,50,82.475233
-41.591366,50,82.528987
-34.95561,50,82.580149
-37.673932,50,82.638504
-38.933667,50,82.694809
-35.103485,50,82.753437
-32.273459,50,83.095238
-35.856602,50,83.154885
-43.352372,50,83.211608
-38.452223,50,83.264986
-40.141576,50,83.316486
-41.649949,50,83.369721
-36.652835,50,83.420944
-31.692712,50,83.474472
-35.888221,50,83.524998
-37.784125,50,83.57795
-36.363434,50,83.910789
-43.561971,50,83.971036
-41.729348,50,84.02852
-37.294895,50,84.082157
-36.892586,50,84.13511
-36.546855,50,84.189791
-36.030797,50,84.247413
-32.798836,50,84.30822
-33.567263,50,84.365579
-35.333136,50,84.425203
-32.929877,50,84.484677
-24.532918,50,84.826415
-27.809692,50,84.883551
-35.523349,50,84.942647
-43.860083,50,85.002742
-34.237276,50,85.05728
-36.15996,50,85.115041
-33.960796,50,85.175819
-37.401208,50,85.233185
-35.558723,50,85.286861
-36.204627,50,85.344455
-37.718022,50,85.68948
-38.663909,50,85.74901
-33.290786,50,85.803829
-38.583117,50,85.861725
-35.116345,50,85.917454
-38.259536,50,85.976892
-38.027433,50,86.03267
-39.965987,50,86.090795
-36.865712,50,86.150877
-30.588276,50,86.209163
-33.373443,50,86.558281
-33.482056,50,86.614903
-32.470551,50,86.673209
-37.344482,50,86.728652
-40.086955,50,86.786164
-30.216267,50,86.84176
-34.504921,50,86.899727
-42.355383,50,86.955791
-36.105731,50,87.010178
-27.166937,50,87.061149
-27.156439,50,87.404594
-31.072515,50,87.462025
-35.646576,50,87.520974
-35.637951,50,87.577341
-37.141024,50,87.635706
-36.309009,50,87.692538
-31.16818,50,87.751843
-32.017862,50,87.803459
-36.873408,50,87.862669
-32.888059,50,87.919534
-39.583615,50,88.262178
-37.465,50,88.314541
-36.425359,50,88.373811
-34.507239,50,88.430616
-38.820022,50,88.489784
-38.291077,50,88.541757
-36.57535,50,88.597229
